Kecamatan,Padi Sawah (Ha),Produksi Padi Sawah (Ton),Rata-rata Produksi Padi Sawah(Kw/Ha),Padi Ladang (Ha),Produksi Padi Ladang(Ton),Rata-rata Produksi Padi Ladang(Ku/Ha),Tahun,kemendagri_kode_provinsi,kemendagri_nama_provinsi,kemendagri_kode_kabupaten,kemendagri_nama_kabupaten,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,Tahun ,"produksi
","Produksi
",province,production,productivity,harvest_area,year,﻿38 Provinsi,Unnamed: 1,Unnamed: 2,Unnamed: 3,id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,komoditas,produksi,satuan,tahun,kode_kabupaten_kota,nama_kabupaten_kota,produktivitas_padi,kode_kecamatan,nama_kecamatan,produktivitas_komoditas,Provinsi,Year,Yield.Areal(ha),Productivity(kw/ha),Production.(ton)
,,,,,,,,,,,,,,,,,,,,,,RIAU,64733.13,37.64,243685.04,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,JAMBI,84772.93,45.58,386413.49,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SUMATERA SELATAN,551320.76,49.75,2743059.68,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,BENGKULU,64137.28,45.66,292834.04,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,LAMPUNG,545149.05,48.62,2650289.64,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KEP. BANGKA BELITUNG,17840.55,32.13,57324.32,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KEP. RIAU,298.52,28.56,852.54,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,DKI JAKARTA,914.51,49.69,4543.93,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,JAWA BARAT,1586888.63,56.82,9016772.58,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,JAWA TENGAH,1666931.49,56.93,9489164.62,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,DI YOGYAKARTA,110548.12,47.35,523395.95,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,JAWA TIMUR,1754380.3,56.68,9944538.26,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,BANTEN,325333.24,50.88,1655170.09,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,BALI,90980.69,58.49,532168.45,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,NUSA TENGGARA BARAT,273460.82,48.17,1317189.81,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,NUSA TENGGARA TIMUR,181690.63,39.9,725024.3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN BARAT,256575.43,30.33,778170.36,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN TENGAH,143275.05,31.96,457952,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN SELATAN,289836.35,39.69,1150306.66,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN TIMUR,73568.44,35.67,262434.52,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN UTARA,9883.05,33.97,33574.28,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI UTARA,61827.86,40.25,248879.48,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI TENGAH,178066.94,44.49,792248.84,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI SELATAN,976258.14,48.23,4708464.97,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI TENGGARA,133697.15,39.85,532773.49,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,GORONTALO,48686.34,46.75,227627.2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI BARAT,64826.18,53.23,345050.37,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,MALUKU,28668.22,38.53,110447.3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,MALUKU UTARA,10301.91,42.11,43382.85,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA BARAT,7570.63,32.2,24378.33,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA BARAT DAYA,-,-,-,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA,52727.52,31.48,166002.3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA SELATAN,-,-,-,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA TENGAH,-,-,-,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA PEGUNUNGAN,-,-,-,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,INDONESIA,10657274.96,51.28,54649202.24,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,ACEH,297058.38,55.03,1634639.6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SUMATERA UTARA,385405,52,2004142.51,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SUMATERA BARAT,272391.95,48.36,1317209.38,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,RIAU,53062.35,40.98,217458.87,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,JAMBI,64412.26,46.29,298149.25,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SUMATERA SELATAN,496241.65,51.44,2552443.19,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,BENGKULU,55704.69,48.67,271117.19,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,LAMPUNG,489573.23,50.77,2485452.78,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KEP. BANGKA BELITUNG,18278.27,38.57,70496.25,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KEP. RIAU,270.16,31.65,855.01,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,DKI JAKARTA,559.97,58.03,3249.47,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,JAWA BARAT,1604109.31,56.81,9113573.08,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,JAWA TENGAH,1696712.36,56.69,9618656.81,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,DI YOGYAKARTA,107506.16,51.77,556531.03,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,JAWA TIMUR,1747481.2,56.02,9789587.67,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,BANTEN,318248.46,50.38,1603247,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,BALI,105201.31,58.83,618910.81,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,NUSA TENGGARA BARAT,276211.88,51.39,1419559.84,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,NUSA TENGGARA TIMUR,174900.07,41.85,731877.74,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN BARAT,223165.74,31.9,711898.01,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN TENGAH,125870.05,30.28,381189.55,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN SELATAN,254263.59,39.97,1016313.55,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN TIMUR,66269.46,36.92,244677.96,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN UTARA,8880.83,33.74,29967.31,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI UTARA,59182.52,39.35,232884.76,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI TENGAH,182186.62,47.59,867012.77,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI SELATAN,985158.23,51.67,5090637.23,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI TENGGARA,127517.29,41.57,530029.08,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,GORONTALO,48713.5,48.12,234392.86,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI BARAT,59763.18,52.05,311072.46,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,MALUKU,28319.75,41.24,116803.67,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,MALUKU UTARA,7781.96,36.05,28050.8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA BARAT,6414.94,41.98,26926.93,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA BARAT DAYA,-,-,-,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA,64984.9,44.05,286279.8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA SELATAN,-,-,-,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA TENGAH,-,-,-,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA PEGUNUNGAN,-,-,-,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,INDONESIA,10411801.22,52.26,54415294.22,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,ACEH,271750.2,55.55,1509456,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SUMATERA UTARA,411462.1,50.76,2088584,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SUMATERA BARAT,271883.1,50.52,1373532,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,RIAU,51054.04,41.83,213557.2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,JAMBI,60539.59,45.88,277743.8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SUMATERA SELATAN,513378.2,54.06,2775069,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,BENGKULU,57151.84,49.27,281610.1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,LAMPUNG,518256.1,51.87,2688160,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KEP. BANGKA BELITUNG,15107.8,40.66,61425.07,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KEP. RIAU,179.48,28.24,506.91,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,DKI JAKARTA,477.25,48.98,2337.77,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,JAWA BARAT,1662404,56.75,9433723,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,JAWA TENGAH,1688670,55.41,9356445,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,DI YOGYAKARTA,110927.2,50.64,561699.5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,JAWA TIMUR,1693211,56.26,9526516,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,BANTEN,337240.7,53.04,1788583,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,BALI,112320.6,60.59,680601.6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,NUSA TENGGARA BARAT,270092.9,53.79,1452945,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,NUSA TENGGARA TIMUR,183092,41.29,756049.9,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN BARAT,241478.6,30.28,731225.8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN TENGAH,108226.8,31.78,343918.8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN SELATAN,214908.9,38.13,819419.2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN TIMUR,64970.01,36.85,239425.3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN UTARA,8604.19,35.49,30533.59,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI UTARA,58195.56,41.88,243730.3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI TENGAH,168993.2,44.05,744408.7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI SELATAN,1038084,51.64,5360169,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI TENGGARA,118258.8,40.5,478958,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,GORONTALO,46823.47,51.29,240134.5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI BARAT,69323.95,50.99,353513.3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,MALUKU,23987.82,38.6,92601.06,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,MALUKU UTARA,6416.45,38.16,24486.03,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA BARAT,5460.59,43.89,23963.92,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA BARAT DAYA,-,-,-,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA,49741.91,38.99,193943.5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA SELATAN,-,-,-,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA TENGAH,-,-,-,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA PEGUNUNGAN,-,-,-,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,INDONESIA,10452672,52.38,54748977,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,ACEH,254287.38,55.22,1404234.82,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SUMATERA UTARA,406109.49,51.4,2087474.15,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SUMATERA BARAT,300564.77,49.32,1482468.79,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,RIAU,51914.14,39.68,205972.55,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,JAMBI,61236.64,45.06,275941.45,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SUMATERA SELATAN,504143.03,56.19,2832773.92,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,BENGKULU,57877.18,49.53,286684.43,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,LAMPUNG,530108.09,52.03,2757898.19,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KEP. BANGKA BELITUNG,15284.56,43.49,66468.89,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KEP. RIAU,115.27,28.11,324.01,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,DKI JAKARTA,542.93,49.26,2674.28,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,JAWA BARAT,1583656.28,57.71,9140039.2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,JAWA TENGAH,1642761.23,55.3,9084107.53,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,DI YOGYAKARTA,105693.66,50.53,534113.69,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,JAWA TIMUR,1698083.31,57.19,9710661.33,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,BANTEN,311199.73,54.19,1686483.29,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,BALI,108514.06,62.07,673580.65,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,NUSA TENGGARA BARAT,287512.14,53.51,1538536.92,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,NUSA TENGGARA TIMUR,184698.89,41.52,766810.46,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN BARAT,224068.52,31.25,700290.8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN TENGAH,101580.3,32.56,330781.05,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN SELATAN,214283.82,40.86,875545.73,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN TIMUR,57082.01,39.76,226972.07,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN UTARA,6499.92,36.31,23602,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI UTARA,54562.95,43.65,238193.41,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI TENGAH,177699.03,46.22,821367.41,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI SELATAN,967790.21,50.39,4876386.11,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI TENGGARA,113930.26,42.08,479407.25,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,GORONTALO,49610.47,50.68,251431.76,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI BARAT,58606.67,49.73,291458.59,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,MALUKU,22636.68,35.32,79958.34,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,MALUKU UTARA,7709.07,34.59,26663.23,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA BARAT,5006.27,45.08,22566.81,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA BARAT DAYA,579.83,41.34,2396.95,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA,840.18,44.76,3760.45,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA SELATAN,44807.86,40.98,183627.83,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA TENGAH,2094.2,44.28,9273.22,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA PEGUNUNGAN,14.14,43.59,61.63,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,INDONESIA,10213705.17,52.85,53980993.19,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,ACEH,301196.35,55.11,1659966.28,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SUMATERA UTARA,419463.48,52.56,2204875.51,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SUMATERA BARAT,295278.98,45.94,1356467.93,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,RIAU,56421.96,39.36,222055.71,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,JAMBI,61625.68,45.6,281022.05,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SUMATERA SELATAN,521092.21,55.83,2909411.67,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,BENGKULU,55775.09,48.92,272848.55,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,LAMPUNG,531715.12,52.5,2791347.53,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KEP. BANGKA BELITUNG,18202.56,42.57,77489.79,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KEP. RIAU,113.33,26.92,305.09,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,DKI JAKARTA,498.31,46.29,2306.54,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,JAWA BARAT,1475362.09,58.47,8626879.91,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,JAWA TENGAH,1554777.14,57.19,8891297.05,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,DI YOGYAKARTA,96976.13,46.7,452831.77,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,JAWA TIMUR,1616985.05,57.33,9270435.29,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,BANTEN,299090.79,51.84,1550623.46,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,BALI,103803.93,61.22,635473.35,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,NUSA TENGGARA BARAT,281717.84,51.59,1453408.37,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,NUSA TENGGARA TIMUR,168727.24,41.95,707792.54,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN BARAT,247207.72,30.94,764784.15,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN TENGAH,111016.13,32.98,366146.82,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN SELATAN,246112.42,41.83,1029567.93,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN TIMUR,63041.65,39.6,249642.9,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KALIMANTAN UTARA,8282.06,36.32,30079.77,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI UTARA,59121.96,46.2,273134.94,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI TENGAH,172606.22,44.14,761936.39,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI SELATAN,951308.6,50.65,4818429.39,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI TENGGARA,129999.61,42.76,555836.08,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,GORONTALO,46952.15,50.02,234862.88,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SULAWESI BARAT,63181.59,50.47,318876.59,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,MALUKU,23947.35,38.05,91125.35,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,MALUKU UTARA,9366.71,33.34,31232.95,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA BARAT,5121.13,40.48,20729.15,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA BARAT DAYA,363.87,27.17,988.64,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA,1068.57,43.14,4609.95,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA SELATAN,47168.57,46.17,217789.62,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA TENGAH,1436.12,42.28,6072.38,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PAPUA PEGUNUNGAN,9.66,43.87,42.38,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,INDONESIA,10046135.36,52.9,53142726.65,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,320105,BABAKAN MADANG,,,,,,,,,,,,,1.0,32.0,JAWA BARAT,3201.0,KABUPATEN BOGOR,3201140.0,BABAKAN MADANG,tanaman_padi,1197.37203460637,TON,2024.0,,,,,,,,,,,
,,,,,,,,,,,,320113,BOJONG GEDE,,,,,,,,,,,,,2.0,32.0,JAWA BARAT,3201.0,KABUPATEN BOGOR,3201220.0,BOJONG GEDE,tanaman_padi,0.588873867848439,TON,2024.0,,,,,,,,,,,
,,,,,,,,,,,,320127,CARINGIN,,,,,,,,,,,,,3.0,32.0,JAWA BARAT,3201.0,KABUPATEN BOGOR,3201090.0,CARINGIN,tanaman_padi,13377.8452705639,TON,2024.0,,,,,,,,,,,
